k,wavelet_degree,tao,batchsize,AUC,AUPR,f1,lr
5,4,0.1,512,0.9540992235820502,0.3722597187959906,0.42666666666666675,0.01
5,4,0.1,512,0.8783155678378733,0.18102252306598363,0.06666666666666667,0.001
5,4,0.1,512,0.5849401237004869,0.06048975215584551,0.006666666666666668,0.0001
10,4,0.1,64,0.5418528753783393,0.05610110332427609,0.03333333333333333,0.1
10,4,0.1,64,0.9696512699039348,0.4545333851744745,0.5266666666666666,0.01
10,4,0.1,64,0.9562521384392684,0.37236778698972206,0.37333333333333335,0.001
10,4,0.1,64,0.863179365706014,0.16362104824176193,0.04,0.0001
10,4,0.1,128,0.40890380313199104,0.043942683368919794,0.02,0.1
10,4,0.1,128,0.9699407816818002,0.4757199621938731,0.5866666666666667,0.01
10,4,0.1,128,0.9387735228319517,0.3058343977440463,0.34,0.001
10,4,0.1,128,0.7437557573364917,0.09486664591905797,0.006666666666666668,0.0001
10,4,0.1,256,0.38737991841031716,0.041816933521056976,0.0,0.1
10,4,0.1,256,0.9625292801684432,0.4178292015220586,0.47333333333333333,0.01
10,4,0.1,256,0.9586735096723253,0.392312282538753,0.4666666666666667,0.001
10,4,0.1,256,0.5995578365574418,0.0627295541368844,0.006666666666666668,0.0001
10,4,0.1,512,0.5643663639952625,0.05760232346465881,0.0,0.1
10,4,0.1,512,0.957618107645743,0.383081262181589,0.41999999999999993,0.01
10,4,0.1,512,0.8679773654428214,0.1695459772151635,0.04,0.001
10,4,0.1,512,0.5866377154888801,0.060793027000395336,0.006666666666666668,0.0001
15,4,0.1,64,0.3128701144887485,0.037229537508622686,0.0,0.1
15,4,0.1,64,0.9638347150940912,0.41748945400718457,0.47333333333333333,0.01
15,4,0.1,64,0.9460955388866956,0.33167179378890127,0.34,0.001
15,4,0.1,64,0.7978049743387289,0.11874128764333214,0.02,0.0001
15,4,0.1,128,0.33567837873404394,0.03837387078701984,0.0,0.1
15,4,0.1,128,0.9604790103961047,0.4006368703104706,0.44666666666666666,0.01
15,4,0.1,128,0.9515752072641136,0.34837668125427024,0.36666666666666664,0.001
15,4,0.1,128,0.7393841294907224,0.09317361701987312,0.006666666666666668,0.0001
15,4,0.1,256,0.4706777207527306,0.048203670891684834,0.013333333333333336,0.1
15,4,0.1,256,0.9479878931438347,0.34420634120066884,0.38666666666666666,0.01
15,4,0.1,256,0.9252612185813923,0.2666417017005446,0.24,0.001
15,4,0.1,256,0.6062587182524016,0.06366727388620812,0.006666666666666668,0.0001
15,4,0.1,512,0.4772364784840111,0.04966299059472777,0.0,0.1
15,4,0.1,512,0.9609817081194895,0.4022560411085827,0.4666666666666667,0.01
15,4,0.1,512,0.8649796025792869,0.1729295649069306,0.07333333333333333,0.001
15,4,0.1,512,0.5872430582971443,0.06086002696724846,0.006666666666666668,0.0001
20,4,0.1,64,0.5882195025661271,0.06107426760428708,0.006666666666666668,0.1
20,4,0.1,64,0.9781418607711541,0.5373340394523345,0.6066666666666667,0.01
20,4,0.1,64,0.9430267140413212,0.3151276413755583,0.30666666666666664,0.001
20,4,0.1,64,0.7943413607053559,0.11667639129691833,0.013333333333333336,0.0001
20,4,0.1,128,0.740929069614423,0.11656098137217594,0.04,0.1
20,4,0.1,128,0.9707566785103303,0.46771582783360394,0.5533333333333333,0.01
20,4,0.1,128,0.9576549545992894,0.3794144449818523,0.44,0.001
20,4,0.1,128,0.7120594815107251,0.0855523673736644,0.006666666666666668,0.0001
20,4,0.1,256,0.46007106198183967,0.05015937189158355,0.04666666666666667,0.1
20,4,0.1,256,0.9576733780760627,0.39556896196434244,0.44666666666666666,0.01
20,4,0.1,256,0.9504461113304382,0.344798552665234,0.3466666666666667,0.001
20,4,0.1,256,0.5973364916436373,0.06229857757890557,0.006666666666666668,0.0001
20,4,0.1,512,0.35627845769180155,0.039565764616474056,0.0,0.1
20,4,0.1,512,0.9535438873535991,0.3633357693765975,0.4000000000000001,0.01
20,4,0.1,512,0.8339965784971707,0.14474255544103642,0.04666666666666667,0.001
20,4,0.1,512,0.5898249769706541,0.061181468631434616,0.006666666666666668,0.0001
5,6,0.1,64,0.44910646137649685,0.04586974876003975,0.0,0.1
5,6,0.1,64,0.9640715883668904,0.4242343307572231,0.4866666666666667,0.01
5,6,0.1,64,0.9415659955257271,0.3073386619870583,0.28,0.001
5,6,0.1,64,0.8297196999605211,0.13740291814947792,0.04,0.0001
5,6,0.1,128,0.24108172127911567,0.034020286640991625,0.0,0.1
5,6,0.1,128,0.9730306619292012,0.4797905360559679,0.54,0.01
5,6,0.1,128,0.9518015528358995,0.3529651652395918,0.37333333333333335,0.001
5,6,0.1,128,0.7576338991972628,0.09936376761578106,0.006666666666666668,0.0001
5,6,0.1,256,0.5231161994999342,0.05304942440441016,0.0,0.1
5,6,0.1,256,0.9728253717594421,0.48254168610796777,0.5866666666666667,0.01
5,6,0.1,256,0.9272114751941044,0.26817467255071314,0.24,0.001
5,6,0.1,256,0.6201342281879195,0.06570284082474528,0.006666666666666668,0.0001
5,6,0.1,512,0.4747466771943677,0.05365165713875144,0.06666666666666667,0.1
5,6,0.1,512,0.9459507829977629,0.3339288848751907,0.3466666666666667,0.01
5,6,0.1,512,0.8729595999473615,0.17507133337331948,0.06666666666666667,0.001
5,6,0.1,512,0.5846742992499013,0.06043331336896571,0.006666666666666668,0.0001
10,6,0.1,64,0.5699460455323069,0.05831429817870595,0.0,0.1
10,6,0.1,64,0.9614870377681274,0.4133316205247156,0.47333333333333333,0.01
10,6,0.1,64,0.9464929595999474,0.33485120458481654,0.36,0.001
10,6,0.1,64,0.7754020265824451,0.10837147301643132,0.02,0.0001
10,6,0.1,128,0.6032741150151336,0.06756593445184578,0.06666666666666667,0.1
10,6,0.1,128,0.9690222397683906,0.4584506760261955,0.5466666666666666,0.01
10,6,0.1,128,0.9533254375575734,0.35978948173966924,0.38666666666666666,0.001
10,6,0.1,128,0.7678220818528754,0.1038569988467529,0.006666666666666668,0.0001
10,6,0.1,256,0.5583287274641401,0.057099055773001235,0.0,0.1
10,6,0.1,256,0.9653875509935518,0.4341158849781469,0.5,0.01
10,6,0.1,256,0.9363126727200947,0.29654548705895495,0.30666666666666664,0.001
10,6,0.1,256,0.6141255428345835,0.06491067907327872,0.006666666666666668,0.0001
10,6,0.1,512,0.6165890248716935,0.09933625581204106,0.17333333333333334,0.1
10,6,0.1,512,0.9675246742992499,0.4412506802750384,0.5133333333333333,0.01
10,6,0.1,512,0.8460718515594157,0.1524483390020181,0.04666666666666667,0.001
10,6,0.1,512,0.586229767074615,0.06071087952478044,0.006666666666666668,0.0001
15,6,0.1,64,0.476510067114094,0.04835321900614885,0.006666666666666668,0.1
15,6,0.1,64,0.9698776154757205,0.4670930308619038,0.5466666666666666,0.01
15,6,0.1,64,0.9595025661271219,0.3920532015077929,0.44,0.001
15,6,0.1,64,0.8129280168443216,0.127033237904457,0.02,0.0001
15,6,0.1,128,0.4777049611791025,0.04928071870585053,0.013333333333333336,0.1
15,6,0.1,128,0.9576628503750494,0.38297924471986294,0.42666666666666675,0.01
